keyframe_index,clip,t,is_clip_boundary,bone_name,overlap_class,signed_distance,center_x,center_y,center_z,half_x,half_y,half_z,facing_yaw,state
0,stand_to_sit,0.0000,1,mixamorig:Head,free,0.7469968795776367,13.657997131347656,17.695079803466797,14.257351875305176,0.17702226340770721,0.17702226340770721,0.17702226340770721,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:Spine2,free,0.7892465591430664,13.671191215515137,17.46593475341797,14.222579956054688,0.10000000149011612,0.03999999910593033,0.10000000149011612,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:Spine1,free,0.8328132629394531,13.671113014221191,17.396448135375977,14.266146659851074,0.10000000149011612,0.03999999910593033,0.10000000149011612,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:Hips,free,0.6724374890327454,13.667875289916992,17.21489906311035,14.23792552947998,0.10000000149011612,0.10000000149011612,0.07000000029802322,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftArm,free,0.8279958367347717,13.807981491088867,17.386137008666992,14.242981910705566,0.07000000029802322,0.06821171939373016,0.07000000029802322,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightArm,free,0.804261326789856,13.529624938964844,17.37369728088379,14.225285530090332,0.07000000029802322,0.06821171194314957,0.07000000029802322,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftForeArm,free,0.6878458261489868,13.833918571472168,17.178220748901367,14.25452709197998,0.07000000029802322,0.06940563768148422,0.07000000029802322,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightForeArm,free,0.665382444858551,13.506567001342773,17.166767120361328,14.243851661682129,0.07000000029802322,0.06940565258264542,0.07000000029802322,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftUpLeg,free,0.6531091332435608,13.732741355895996,17.10247230529785,14.270641326904297,0.07999999821186066,0.0459299311041832,0.07999999821186066,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightUpLeg,free,0.633272647857666,13.611956596374512,17.10276985168457,14.245465278625488,0.07999999821186066,0.045930005609989166,0.07999999821186066,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftLeg,free,0.5595142245292664,13.724127769470215,16.91275405883789,14.26921558380127,0.07999999821186066,0.04609188437461853,0.07999999821186066,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightLeg,free,0.5218556523323059,13.643597602844238,16.9140567779541,14.228135108947754,0.07999999821186066,0.046091847121715546,0.07999999821186066,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Head,free,0.769719123840332,13.725919723510742,17.666645050048828,14.280074119567871,0.17702226340770721,0.17702226340770721,0.17702226340770721,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Spine2,free,0.781611442565918,13.639608383178711,17.460641860961914,14.214944839477539,0.10000000149011612,0.03999999910593033,0.10000000149011612,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Spine1,free,0.8044185638427734,13.659056663513184,17.384973526000977,14.237751960754395,0.10000000149011612,0.03999999910593033,0.10000000149011612,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Hips,free,0.6438013911247253,13.643786430358887,17.207670211791992,14.205704689025879,0.10000000149011612,0.10000000149011612,0.07000000029802322,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftArm,free,0.7121317386627197,13.768000602722168,17.38410758972168,14.114774703979492,0.07000000029802322,0.06821171939373016,0.07000000029802322,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightArm,free,0.8504915833473206,13.520343780517578,17.376195907592773,14.295280456542969,0.07000000029802322,0.06821171194314957,0.07000000029802322,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftForeArm,free,0.671097457408905,13.81093692779541,17.2233943939209,14.192049980163574,0.07000000029802322,0.06940563768148422,0.07000000029802322,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightForeArm,free,0.6955051422119141,13.472658157348633,17.173715591430664,14.27721881866455,0.07000000029802322,0.06940565258264542,0.07000000029802322,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftUpLeg,free,0.6222473978996277,13.714836120605469,17.105499267578125,14.229181289672852,0.07999999821186066,0.0459299311041832,0.07999999821186066,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightUpLeg,free,0.6267712712287903,13.596973419189453,17.093114852905273,14.244711875915527,0.07999999821186066,0.045930005609989166,0.07999999821186066,0.0,sitting_down
