keyframe_index,clip,t,is_clip_boundary,bone_name,overlap_class,signed_distance,center_x,center_y,center_z,half_x,half_y,half_z,facing_yaw,state
0,stand_to_sit,0.0000,1,mixamorig:Head,free,1.3252149820327759,13.661287307739258,19.209177017211914,14.208243370056152,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:Spine2,free,1.1058088541030884,13.675289154052734,18.943073272705078,14.183367729187012,0.10000000149011612,0.1305091828107834,0.10000000149011612,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:Spine1,free,1.0320378541946411,13.678966522216797,18.749210357666016,14.239517211914062,0.10000000149011612,0.10487352311611176,0.10000000149011612,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:Hips,free,0.8239850401878357,13.666372299194336,18.297706604003906,14.239015579223633,0.10000000149011612,0.125,0.10000000149011612,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftArm,free,0.8907389044761658,13.926528930664062,18.63370704650879,14.22647476196289,0.08143644779920578,0.3132171034812927,0.08143644779920578,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightArm,free,0.8335173726081848,13.423412322998047,18.610748291015625,14.193374633789062,0.08143644034862518,0.31321704387664795,0.08143644034862518,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftForeArm,free,0.8668211698532104,13.982128143310547,18.18801498413086,14.251225471496582,0.08286183327436447,0.31869935989379883,0.08286183327436447,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightForeArm,free,0.817021369934082,13.37391185760498,18.166603088378906,14.233216285705566,0.08286186307668686,0.318699449300766,0.08286186307668686,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftUpLeg,free,0.8371528387069702,13.84682846069336,17.85862922668457,14.32711124420166,0.1351940780878067,0.541642963886261,0.1351940780878067,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightUpLeg,free,0.7753534317016602,13.516204833984375,17.862335205078125,14.243880271911621,0.13519428670406342,0.5416437983512878,0.13519428670406342,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftLeg,free,0.5574759840965271,13.887306213378906,17.2091007232666,14.353299140930176,0.13567078113555908,0.543552815914154,0.13567078113555908,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightLeg,free,0.40300559997558594,13.547901153564453,17.208444595336914,14.205342292785645,0.13567066192626953,0.5435523390769958,0.13567066192626953,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Head,free,1.3484026193618774,13.708223342895508,19.184619903564453,14.280844688415527,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Spine2,free,1.1268513202667236,13.628097534179688,18.938814163208008,14.218467712402344,0.10000000149011612,0.1305091828107834,0.10000000149011612,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Spine1,free,1.0200191736221313,13.641087532043457,18.73858642578125,14.232612609863281,0.10000000149011612,0.10487352311611176,0.10000000149011612,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Hips,free,0.7907816171646118,13.64535903930664,18.290475845336914,14.206607818603516,0.10000000149011612,0.125,0.10000000149011612,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftArm,free,0.6912022829055786,13.851624488830566,18.637588500976562,14.016289710998535,0.08143644779920578,0.3132171034812927,0.08143644779920578,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightArm,free,0.9776110053062439,13.392003059387207,18.62477684020996,14.341404914855957,0.08143644034862518,0.31321704387664795,0.08143644034862518,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftForeArm,free,0.7917900681495667,13.94508171081543,18.287809371948242,14.183456420898438,0.08286183327436447,0.31869935989379883,0.08286183327436447,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightForeArm,free,0.8864307403564453,13.289608001708984,18.1900634765625,14.30262565612793,0.08286186307668686,0.318699449300766,0.08286186307668686,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftUpLeg,free,0.804947555065155,13.831169128417969,17.886550903320312,14.272940635681152,0.1351940780878067,0.541642963886261,0.1351940780878067,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightUpLeg,free,0.8246419429779053,13.509551048278809,17.846153259277344,14.32453727722168,0.13519428670406342,0.5416437983512878,0.13519428670406342,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftLeg,free,0.555281937122345,13.898643493652344,17.256298065185547,14.347258567810059,0.13567078113555908,0.543552815914154,0.13567078113555908,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightLeg,free,0.4610757827758789,13.544629096984863,17.206579208374023,14.263412475585938,0.13567066192626953,0.5435523390769958,0.13567066192626953,0.0,sitting_down
