keyframe_index,clip,t,is_clip_boundary,bone_name,overlap_class,signed_distance,center_x,center_y,center_z,half_x,half_y,half_z,facing_yaw,state
0,stand_to_sit,0.0000,1,mixamorig:Head,free,0.7417899370193481,13.660000801086426,18.419963836669922,14.131768226623535,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:Spine2,free,0.6814476251602173,13.67277717590332,18.18682098388672,14.103891372680664,0.10000000149011612,0.06548324227333069,0.10000000149011612,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:Spine1,free,0.7201231718063354,13.674455642700195,18.05911636352539,14.153347969055176,0.10000000149011612,0.046610455960035324,0.10000000149011612,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:Hips,free,0.7048540115356445,13.666722297668457,17.74939727783203,14.138187408447266,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftArm,free,0.7401319742202759,13.849672317504883,18.003570556640625,14.134786605834961,0.07000000029802322,0.1392076015472412,0.07000000029802322,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightArm,free,0.7083721160888672,13.493868827819824,17.987476348876953,14.11170482635498,0.07000000029802322,0.13920758664608002,0.07000000029802322,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftForeArm,free,0.7628575563430786,13.886733055114746,17.70648765563965,14.151284217834473,0.07000000029802322,0.1416441649198532,0.07000000029802322,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightForeArm,free,0.7349166870117188,13.460894584655762,17.69158935546875,14.138249397277832,0.07000000029802322,0.1416441947221756,0.07000000029802322,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftUpLeg,free,0.7432385087013245,13.788551330566406,17.47747230529785,14.198097229003906,0.07999999821186066,0.221856951713562,0.07999999821186066,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightUpLeg,free,0.7122811675071716,13.564504623413086,17.479448318481445,14.144351959228516,0.07999999821186066,0.22185730934143066,0.07999999821186066,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:LeftLeg,free,0.49785715341567993,13.804095268249512,17.06148338317871,14.210259437561035,0.07999999821186066,0.22263923287391663,0.07999999821186066,0.0,sitting_down
0,stand_to_sit,0.0000,1,mixamorig:RightLeg,free,0.40816953778266907,13.596172332763672,17.06182289123535,14.116585731506348,0.07999999821186066,0.2226390540599823,0.07999999821186066,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Head,free,0.7732430696487427,13.711742401123047,18.394874572753906,14.176070213317871,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Spine2,free,0.6927976608276367,13.63388729095459,18.1820125579834,14.116260528564453,0.10000000149011612,0.06548324227333069,0.10000000149011612,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Spine1,free,0.7016806602478027,13.650312423706055,18.048038482666016,14.13501262664795,0.10000000149011612,0.046610455960035324,0.10000000149011612,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:Hips,free,0.6725311279296875,13.644311904907227,17.742168426513672,14.105864524841309,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftArm,free,0.5787714123725891,13.794578552246094,18.003894805908203,13.979199409484863,0.07000000029802322,0.1392076015472412,0.07000000029802322,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightArm,free,0.8060941696166992,13.472599029541016,17.994140625,14.209426879882812,0.07000000029802322,0.13920758664608002,0.07000000029802322,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftForeArm,free,0.6972189545631409,13.856459617614746,17.772281646728516,14.09018325805664,0.07000000029802322,0.1416441649198532,0.07000000029802322,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightForeArm,free,0.7802629470825195,13.404397964477539,17.704572677612305,14.183595657348633,0.07000000029802322,0.1416441947221756,0.07000000029802322,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:LeftUpLeg,free,0.7271193265914917,13.771751403808594,17.492748260498047,14.150382995605469,0.07999999821186066,0.221856951713562,0.07999999821186066,0.0,sitting_down
1,stand_to_sit,0.2000,0,mixamorig:RightUpLeg,free,0.7246476411819458,13.553619384765625,17.466581344604492,14.183661460876465,0.07999999821186066,0.22185730934143066,0.07999999821186066,0.0,sitting_down
